artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,total_in_genre,terms_freq,time_signature,time_signature_confidence,title,year
0.384425906,ARWX7AO1187B9B91AA,Jose Luis Perales,,0,0.308,1.113,1,0.23669,191.21587,0,0.571402429,6,0.372,37.15735675,Not available,-63.93335787,-6.025,0,0.469,63206,ColecciA3n Diamante,ARIEFPH1187FB5A45A,0,SORWORW12A6D4FBBE2,177.488,0.685,0.23669,136.478,latin pop,6,1,4,0,No Soy Uno MA!s,2008
0.643072293,ARC8CQZ1187B98DECA,Jack Johnson,folk,2,0.254,0.74119,0.208,0.2402,236.19873,0,0.832011771,0,1,37.15735675,"Galveston, TX",-63.93335787,-15.967,1,0.963,198434,Sleep Through The Static,ARZQMTK1187FB4611A,0.737850332,SOPZHFK12A8C135493,215.342,0.208,0.2402,241.818,rock,61,1,4,0.359,Adrift,2008
0.566622888,ARSG7NQ1187FB57482,Fall Out Boy,pop rock,1,0.16,0.39755,1,0.39755,214.33424,0.119,0.93796475,2,0.439,37.15735675,"Wilmette, IL",-63.93335787,-4.469,1,0.524,491293,Alternative Summer 2009,ARL6FF81187FB5A916,0.787620404,SODWYJZ12AB018240F,208.538,0.423,0.20839,160.109,pop punk,20,1,4,0.47,America's Suitehearts,2008
0.655283798,ARBEOHF1187B9B044D,Madonna,pop,3,0.056,1.3964,1,0.45841,277.99465,0.438,0.915823253,10,0.334,37.15735675,"Bay City, MI",-63.93335787,-3.629,0,0.333,222538,Hard Candy,AR8V1X71187B9B919B,,SOULPEW12A8C13E4F7,268.22,1,0.22319,127.999,dance pop,99,1,4,0,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],2008
0.363452131,ARQ2PMX1187FB38D62,Hins Cheung,chinese,1,0.069,1.2088,0.696,0.4024,238.21016,0.316,0.425072222,0,0.709,37.15735675,Not available,-63.93335787,-6.339,1,0.708,375397,Urban Emotions,ARMO54H1187FB52A77,,SOORJCV12A8C144A4E,231.665,0.512,0.19641,149.765,cantonese pop,5,1,4,0.862,Xue Hua Chao,2008
0.413757657,AR3KXHI1187FB3A8BF,Dora The Explorer,,0,0.021,1.15036,0.999,0.30196,169.09016,0,0.514414554,7,0.379,37.15735675,Not available,-63.93335787,-3.215,1,0.576,482113,Dora The Explorer Party Favorites,ARJS05S1187FB58F3A,,SOOAEZC12AAF3B28BD,167.079,0.614,0.30196,141.961,goregrind,3,0.988936223,4,0,Mary Had A Little Lamb,2008
0.601427204,ARSPUJF1187B9A14B8,Death Cab for Cutie,indie rock,4,0.027,1.67484,1,0.47701,119.40526,0.183,0.83125365,7,0.632,37.15735675,Not available,-63.93335787,-10.775,1,0.71,234342,Narrow Stairs,AR8RC0V1187FB390D9,0.726863701,SONNYOP12A8AE45715,110.196,1,0.47701,101.306,dream pop,6,0.951211839,3,0.69,You Can Do Better Than Me (Album Version),2008
0.37300074,ARZHUJU1187FB51176,Leigh Jones,,0,0.089,0.68366,0.681,0.22283,200.51546,0,0.593119272,0,0.493,37.15735675,Not available,-63.93335787,-7.076,0,0.445,314435,Music in My Soul,ARVC9W21187B99354B,,SOQCJNI12A8C142188,193.434,0.727,0.22283,103.465,neo soul,18,0.930923704,3,1,Same Game,2008
0.536173552,ARWD3OC1187FB3A666,Cut Copy,rock and indie,1,0.176,0.53985,0.538,0.06933,289.04444,0,0.769944259,11,0.637,37.15735675,"Melbourne, Australia",-63.93335787,-2.846,0,0.655,265372,In Ghost Colours,ARZQHQK1187FB456DA,0.522733261,SOAPNML12A8C13B696,280.874,1,0.06933,128.006,alternative dance,21,0.999111805,4,1,Cold Youth,2008
0.441106359,ARALUUG1187FB58696,Irma Thomas,classic pop and rock,1,0.074,0.63325,0.817,0.17698,190.9024,0.373,0.623823768,3,0.287,30.43883,"Ponchatoula, LA",-90.44116,-11.975,1,0.425,393782,The Story Of My Life,ARXBG1X1187FB42A79,0,SOWTMAZ12A58A7DA40,182.364,0.635,0.17698,131,delta blues,25,0.973191971,4,0,We All Need Love,2008
0.378660278,ARRTJ3W1187B993212,Power Pill Fist,,0,0.117,0.31534,0.87,0.31534,291.42159,0,0.488169688,5,0.624,37.15735675,Not available,-63.93335787,0.566,1,0.402,323603,Kongmanivong,ARHI7GC1187FB4EB4E,0.401486711,SOKEKSF12AAF3B3977,282.511,0.949,0.31534,138.387,downtempo,16,0.992352903,3,0.951,Chuckanut Drive,2008
0.566622888,ARSG7NQ1187FB57482,Fall Out Boy,pop rock,1,0.03,0.42615,0.207,0.03927,275.3824,0,0.93796475,4,0.292,37.15735675,"Wilmette, IL",-63.93335787,-3.214,1,0.413,415212,Folie A  Deux,ARL6FF81187FB5A916,0.685642424,SORSXYJ12AB01882C9,271.325,1,0.03927,155.038,pop punk,21,1,4,0.228,(Coffee's For Closers),2008
0.472495477,ARBZHTB1187FB3A725,Aaron Watson,,0,0.03,0.86458,0.645,0.43766,170.84036,0.2,0.658016592,7,0.863,37.15735675,Not available,-63.93335787,-9.909,1,0.726,321603,Angels & Outlaws,AREN1A11187FB527EF,0.345802234,SOSEVUC12A8C145671,160.978,0.465,0.23063,138.471,honky tonk,31,1,4,0.251,Thats What I Like About a Country Song,2008
0.497197396,ARHR5BC1187B9AC348,Eagles Of Death Metal,dance and electronica,1,0.18,0.24908,0,0.24908,215.64036,0,0.761986351,7,0.356,37.15735675,Not available,-63.93335787,-4.462,1,0.441,329238,Heart On,ARRP8TZ1187B98DB84,,SOTBYJX12AB0188922,207.215,0.577,0.12278,237.831,stoner rock,4,0.947613455,4,0.387,(I Used To Couldn't Dance) Tight Pants,2008
0.512197243,AR0JPOG1187FB37383,Lyrics Born,,0,0.007,0.49423,0.62,0.09119,233.32526,0,0.577158124,8,0.553,37.15735675,Japan,-63.93335787,-5.755,0,0.459,217149,Everywhere At Once,AR92C2I1187FB4161C,0.38293509,SOXIIPZ12A8C13EDC0,228.043,0.663,0.09119,151.051,hip hop,209,1,4,0.827,Is It The Skin I'm In?,2008
0.500691341,AR3793X1187FB50CB3,Chris Rea,rock,1,0.015,0.77958,0,0.24352,236.35546,2.252,0.643182773,3,0.645,37.15735675,"Middlesbrough, England",-63.93335787,-7.186,0,0.514,813528,Weekend Songs,ARFWLXM1187B9B5EE5,0.758410319,SOGSOTK12A6D4FA596,228.902,0.188,0.24352,110.1,soft rock,41,0.961375214,4,0.964,Josephine (French Edit),2008
0.585867596,ARIRCA31187FB58E84,The Maine,,0,0.001,0.2063,0,0.2063,209.00526,0.076,0.895297125,0,0.738,37.15735675,Maine,-63.93335787,-4.92,1,0.671,274369,Can't Stop Won't Stop,ARW5QWS1187FB57C1B,0.84967867,SOQWSGM12A6D4FC3C6,205.827,0.407,0.2063,130.031,power pop,52,1,4,0.837,You Left Me,2008
0.755149913,ARGVJPK1187B9909EA,Josh Groban,operatic pop,1,0.129,0.05314,0.426,0.05314,311.14404,0,0.765357013,5,0.247,37.15735675,Not available,-63.93335787,-9.55,0,0.486,228741,Awake Live,ARV481W1187FB38CD9,0.439202489,SOULIKU12A58A78CE2,311.144,0.441,0.05314,140,pop rock,79,0.958328388,3,1,February Song [Live],2008
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.199,0.71638,0.941,0.17067,267.25832,0.142,0.609123875,9,0.492,44.97903,"Minneapolis, MN",-93.26493,-7.367,0,0.494,192588,Alex Loves...,ARG5N201187FB570F1,0.460484845,SOMXGSM12A8C130A2C,259.692,0.816,0.17067,109.991,dance pop,100,0.931067605,4,0.791,Unbreak My Heart,2008
0.75292789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,spanish,1,0.619,0.58678,0.913,0.08425,234.81424,0.155,0.82735726,11,0.034,37.15735675,"Madrid, Spain",-63.93335787,-4.704,0,0.322,350598,Can You Hear Me,AR2FSX31187B98E3EF,,SOPUPYW12A8C13DEC9,223.881,0.607,0.08425,119.969,dance pop,101,1,4,0,Can You Hear Me,2008
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1,0.025,0.91637,0.587,0.40996,301.45261,7.036,0.609123875,9,0,44.97903,"Minneapolis, MN",-93.26493,-8.326,1,0.339,192588,Alex Loves...,ARG5N201187FB570F1,0.741621754,SOABRXK12A8C130A36,297.39,0.408,0.1574,117.949,dance pop,102,0.931067605,4,1,Saturday Love,2008
0.299935295,AR4O3MM1187FB3DF77,Gisselle,,0,0.142,1.1358,0.278,0.27604,243.61751,0.363,0.496436796,9,0.568,18.22328,Puerto Rico,-66.42889,-3.628,1,0.456,413889,Atada,AR898OD1187B9A14BB,,SODWUKB12AB0180C2A,240.565,0.664,0.07002,136.7,merengue,3,1,4,0.301,Tocame,2008
0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,hard rock,1,0.003,1.31295,0.596,0.46666,318.09261,0,0.839297678,6,0.594,37.15735675,"Sayreville, NJ",-63.93335787,-6.182,1,0.582,241148,Lost Highway,ARM7EDF1187B9B3FA1,,SOPZYXX12A8C1316F8,313.104,0.221,0.25508,141.223,rock,62,1,4,0.273,Till We Ain't Strangers Anymore,2008
0.389350184,ARL43EQ1187FB4D5EC,Throw The Fight,,0,0.217,3.18737,0,0.59482,23.87546,0,0.648925709,0,0,46.44231,Minnesota,-93.36586,-16.853,0,0,275475,In Pursuit of Tomorrow,AR4YKRO1187B9B7829,,SOYWGDU12A8AE46879,23.875,0,0.29301,98.388,alternative metal,48,0.869498389,7,0,The Wreckage Intro (Album Version),2008
0.547609033,ARO2U2Q119B86692A8,Fleet Foxes,folk,2,0.139,0.60072,1,0.29986,281.18159,0.072,0.786212059,8,0.408,37.15735675,"PHILADELPHIA, Pennsylvania",-63.93335787,-10.67,1,0.376,265343,Sun Giant,AREVFJ41187FB3614A,,SONMNZJ12CF5F892EE,259.738,0.448,0.1479,196.022,grunge,32,1,4,0.574,English House,2008
0.464547023,AR6HFW21187B9A8922,Kill The Client,,0,0.491,0.95962,0.491,0.95962,57.18159,0,0.587768588,8,0.591,37.15735675,Dallas TX,-63.93335787,-2.541,0,0.419,607832,Cleptocracey,ARKDCE21187FB38A10,0.498354612,SOEZZFV12AB0184D09,57.182,0.074,0.95962,138.207,grindcore,11,0.998397696,1,0,Dog Tagged,2008
0.284719344,AR3ZV061187FB3C821,Moving Cloud,danish,1,0.018,8.25652,0.527,7.90388,251.92444,4.899,0.449663444,2,0.78,37.15735675,Not available,-63.93335787,-14.466,1,0.661,448017,Welcome: Who Are You?,ARJG68R1187FB4C05F,,SOWLDPW12AB017ECA0,241.9,0.065,7.73283,170.61,irish folk,15,1,4,0.685,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,2008
0.367243766,ARZ8IPU1187FB38846,A-Mei,taiwanese,1,0.098,0.99057,0.933,0.49854,71.88853,0.154,0.537844156,1,0.089,37.15735675,Not available,-63.93335787,-12.015,1,0.439,291456,Star Live Concert,ARGVDLY1187B9A5481,,SOTIBYV12A8C135CF7,71.889,0.384,0.25252,120.232,chinese music,5,0.998888352,4,0.782,Intro,2008
0.460515742,ARRI5MR1187FB47CAB,Esperanza Spalding / Leo Genovese,,0,0.193,1.23091,0.396,0.07046,451.29098,0,0.674248421,1,0.653,37.15735675,Not available,-63.93335787,-12.242,1,0.525,551717,Esperanza,ARY71Q01187B9B6BF6,0.569505199,SOGZZEA12AB0182864,443.077,1,0.07046,106.187,latin jazz,66,0.887025224,4,0.826,If That's True,2008
0.787005469,ARKSZW81187B9B695D,Mariah Carey,whistle register,1,0.044,0.78125,1,0.31989,273.52771,0.293,0.934935267,11,0.226,40.71455,"New York, New York",-74.00712,-5.558,0,0.354,265319,Bye Bye,ARKWI7M1187B9B7713,,SONOBCB12A8C1397B9,258.357,1,0.08979,129.991,dance pop,103,1,4,0.306,Touch My Body,2008
0.560380805,AR4B3RX1187B9A868A,Alexandre Desplat,easy listening soundtracks and musicals,1,0.586,0.614,0.382,0.10473,81.71057,0,0.609816403,2,0.474,37.15735675,Not available,-63.93335787,-23.465,1,0.589,365385,Music from the Motion Picture The Curious Case of Benjamin Button,ARU52PB1187FB58E46,0.573063477,SOFEMZZ12AB01886A8,74.884,0.382,0.10473,244.268,soundtrack,28,1,4,0.32,Meeting Daisy,2008
0.431526919,ARSE6YI1187B9B9CD2,James Hunter,jazz and blues,1,0.096,0.80081,0.43,0.19974,180.89751,0,0.625443262,9,0.011,30.2676,Austin,-97.74298,-7.279,0,0.249,231080,The Hard Way,ARLYUFJ1187B98DA67,0.454192988,SOYJZTG12A81C23239,173.25,1,0.19974,101.664,blue-eyed soul,26,1,4,0,Class Act,2008
0.445222198,AR2O84Q1187FB5BF74,Salt The Wound,,0,0.287,1.31003,0.749,0.64118,218.80118,0.432,0.642030477,10,0.461,37.15735675,Not available,-63.93335787,-8.452,0,0.538,667269,Carnal Repercussions,ARFWYYE1187FB49A12,,SOLTODW12AF72A9E5E,218.801,0.412,0.48168,179.629,death core,17,1,4,0.464,I Swear the Visine is for my Allergies,2008
0.769674279,ARBAW9R1187B98FB6B,Natasha Bedingfield,english,2,0.052,0.57869,0.239,0.20676,341.41995,0,0.900967634,7,0.91,51.50632,London,-0.12714,-8.652,1,0.635,382973,Love Like This,ARAOYXM1187FB524F6,,SOWZGGJ12AAF3B583F,338.936,0.505,0.0245,162.329,teen pop,15,1,4,0.896,Love Like This,2008
0.512455643,AREMPZY1187B9B8FF3,David Banner,,0,0.003,0.96603,0.693,0.23821,72.4371,0,0.806364125,3,0.159,37.15735675,Jackson MS,-63.93335787,-11.576,0,0.576,275254,The Greatest Story Ever Told,ARCHCB01187B9AA577,,SOCWCQL12AF72A3A5A,68.261,0.571,0.23821,167.018,crunk,4,0.94721879,4,0.789,Syrup Sipping (Banner Beat Break),2008
0.464518005,ARJ45SE1187FB44AD1,Winds Of Plague,deathcore,1,0.373,1.01959,0.556,0.54145,270.13179,6.177,0.772958317,11,0.189,37.15735675,City of Angels,-63.93335787,-3.225,0,0.089,739252,Decimate The Weak,ARL0V3V1187FB44E4E,0.677997958,SOATIOL12A8C13604E,265.747,0.149,0.30118,126.182,death metal,10,1,3,0.979,Origins And Endings,2008
0.36366811,ARNVH8S1187FB52F86,Heavy D,,0,0.405,0.47558,1,0.09257,212.24444,0,0.617870116,2,0.088,18.11526,"Jamaica, West Indies",-77.27348,-6.791,1,0.431,328275,Vibes,ARX1QYS1187B9A1F82,0.430962673,SOZLTQI12AB018143A,206.292,1,0.09257,153.058,pop rap,26,0.892334368,4,0.943,Private Dancer,2008
0.399377232,ARJ1YJV1187B9955DA,Crucial Conflict,,0,0.065,0.77381,1,0.36516,230.5824,0.328,0.614282263,6,0.42,41.88415,"Chicago, IL",-87.63241,-5.79,0,0.482,225137,Planet CruCon,ARLGFYX122988EF1F2,0.518759898,SOMPKZM12A8C13F8B4,223.951,1,0.16236,147.99,hip hop,210,1,4,0.643,Ride Out Dip,2008
0.43413714,ARXLMH011C8A415658,brokeNCYDE,,0,0.049,1.02527,0.299,0.52001,214.9873,2.31,0.867951193,1,0.66,37.15735675,"ALBUCRAZY, NEW MEXICO",-63.93335787,-11.588,1,0.5,667479,BC 13-EP,ARHAUVU122BCFCBA38,0.682112971,SODCXXY12AB0187452,207.337,0.274,0.52001,119.612,pop rap,27,1,4,0.432,Freaxxx,2008
0.426009301,AR6EVQA1187B9AA1DF,Cocoa Tea,,0,0.174,0.40127,0.352,0.02901,225.54077,0,0.595645309,4,0.78,37.15735675,"Kingston, Jamaica",-63.93335787,-5.75,1,0.457,700068,Israel's King,ARGYA2F1187FB41EA4,0,SOLZXTN12AC468E040,218.622,0.702,0.02901,160.022,dancehall,41,0.962247474,4,0.291,Hurry Up And Come,2008
0.378442737,AR8IEZO1187B99055E,Marc Shaiman,composer,1,0.33,2.06059,0.755,0.41239,81.18812,3.698,0.510010871,5,0.049,37.15735675,Not available,-63.93335787,-25.359,0,0.45,190811,The Bucket List,ARU52PB1187FB58E46,,SODRGUS12A8C13312C,71.425,0.082,0.41239,69.919,soundtrack,29,1,3,1,Best In LA,2008
0.423976264,AR01IP11187B9AF5D2,Call To Preserve,,0,0.206,0.36819,0,0.07785,44.30322,0,0.634764556,5,0.368,28.33268,"Rockledge, Florida",-80.73486,-2.03,0,0.441,771318,From Isolation,AR1OC1T1187B9AA161,0.499664862,SOFSSHW12AAF3B3866,40.316,0.463,0.07785,208.167,straight edge,6,0.964375801,4,0,Hindsight,2008
0.590449277,AROBHK51187B9AD82B,Funeral For A Friend,rock and indie,1,0.012,0.5947,0.794,0.1463,205.16526,0.108,0.851073009,2,0.719,37.15735675,Wales,-63.93335787,-3.862,1,0.865,322341,Memory And Humanity,ARWR6RK1187FB3AB52,0.345802234,SOYJMKO12A8C142B82,199.918,0.852,0.1463,134.009,post-hardcore,47,0.999214993,4,0.175,Kicking And Screaming,2008
0.458592025,ARE0OLY1187B9AD19F,Jesse Malin,rock and indie,1,0.053,1.48379,0.862,0.11043,238.52363,0,0.75504135,2,0.006,40.79263,"Whitestone, Queens, NY",-73.80817,-8.14,1,0.346,312553,On Your Sleeve,ARVTPRP1187B9BA1AF,0.496175336,SOFVUCF12A8C141ABB,233.506,1,0.11043,88.011,urban folk,10,0.849336217,4,0.26,Walk On The Wild Side,2008
0.398442224,ARKJKVO1187FB49D0A,"MichA""le Bernard",,0,0.66,0.73149,0.51,0.73149,136.98567,0,0.448892805,1,0.322,37.15735675,Not available,-63.93335787,-14.293,0,0.644,371969,Piano Voix,AR656BL1187B98F7C8,,SOBIQZV12A8C14345A,124.865,0.588,0.1164,64.958,chanson,91,1,4,0.67,Amour noir N 7,2008
0.537799608,ARI7DOB1187FB37AA4,Bloc Party,indie rock,2,0.094,2.47883,0.444,0.23084,247.97995,0,0.827776802,6,0.355,37.15735675,"London, England",-63.93335787,-9.237,1,0.485,428920,Intimacy - Remixed,ARWG6FM1187B9892B8,,SOTLQAD12A8C1432B4,238.283,0.181,0.23084,160.26,indie rock,29,0.999962862,7,0.969,Zephyrus,2008
0.408801073,AR4CH531187FB4EA21,Abysmal Dawn,,0,0.467,0.17606,0.467,0.17606,261.43302,0,0.646021343,8,0.271,37.15735675,Not available,-63.93335787,-6.405,1,0.357,237545,Programmed to Consume,ARARN3R1187B993500,0.540493129,SODRVWF12A58A7DB20,258.328,0,0.17606,126.428,blackened death metal,4,1,1,0,Programmed to Consume,2008
0.347104738,ARGAHPJ11F4C83E988,Tilman Sillescu,,0,0.18,0.80199,0.605,0.33757,123.24526,0.206,0.259632927,3,0.542,37.15735675,Not available,-63.93335787,-10.844,0,0.522,601529,Battleforge,ARBZCK31187FB39763,0.409876612,SOJDEBD12AB018512D,109.912,0.261,0.33757,120.381,video game music,5,1,4,0.854,Escape From The Underrealm,2008
0.408424888,ARVBG53119B8668924,Sub Swara,,0,0.273,0.18918,0.565,0.18918,343.35302,0.171,0.532742443,7,0.007,40.71455,Brooklyn NY,-74.00712,-9.822,1,0.296,598738,Coup d'Yah Remixes Vol. 2,AR91M1O119B340318B,,SOHQKEZ12AC46875E9,317.62,0.703,0.18918,94.648,dubstep,10,1,3,1,Constructing the Absence,2008
0.529258741,ARPNY981187B9ACB75,Eluveitie,folk metal,1,0.167,1.20014,0.592,0.56617,259.02975,2.85,0.71401985,11,0.755,37.15735675,Switzerland,-63.93335787,-2.731,0,0.618,212513,Slania,ARGSXDC1187FB3EFC4,,SOYOQSV12CF582753D,252.97,0.209,0.09009,94.996,death metal,11,1,4,0.488,Primordial Breath,2008
0.36366811,ARNVH8S1187FB52F86,Heavy D,,0,0.945,0.47768,0.945,0.47768,206.99383,0,0.617870116,5,0.024,18.11526,"Jamaica, West Indies",-77.27348,-5.435,0,0.258,328275,Vibes,ARX1QYS1187B9A1F82,0.270454979,SOUCCAM12AB0181444,196.94,0.218,0.30076,40.027,pop rap,28,0.892334368,1,0,Chasing Windmills,2008
0.458592025,ARE0OLY1187B9AD19F,Jesse Malin,rock and indie,1,0.034,1.0835,0,0.22089,165.40689,0,0.75504135,1,0.624,40.79263,"Whitestone, Queens, NY",-73.80817,-6.393,1,0.568,312553,On Your Sleeve,ARVTPRP1187B9BA1AF,,SOFIEJM12A8C141ABD,152.52,0,0.22089,139.009,urban folk,11,0.849336217,4,0,Harmony,2008
0.528795206,AR0XSOO1187B9B9E88,Buzzcocks,uk,2,0.094,0.84195,0.92,0.15947,135.23546,0.432,0.700446614,6,0.237,51.50632,London / Ex-Manchester,-0.12714,-7.324,0,0.486,986,Chronology,AR3RPLL1187B9B2301,0.304169503,SOPYTWT12A6310EEF5,124.68,0.534,0.15947,177.551,new wave,31,0.958450854,5,0.632,No Reply (Demo),2008
0.406198748,ARIEIJW1187B98F6DD,Oliver Kalkofe,german,2,0.077,0.7046,0.787,0.40195,549.3024,0.334,0.452483438,6,0.262,37.15735675,Not available,-63.93335787,-14.165,0,0.383,335319,Kalkofe liest Asmussen - Lachen ist gesund Vol.1,ARVWR4E1187B98CE3F,0.215080319,SOQFMJN12AB0181D3D,549.302,0.787,0.40195,258.677,comedy,14,1,4,0.866,Kapitel 4,2008
0.828906302,ARVG4OK1187B9B6BD3,The Killers,rock and indie,1,0.17,0.29248,0.17,0.29248,225.12281,0,0.918451789,11,0.116,37.15735675,Not available,-63.93335787,-4.808,0,0.379,336537,Day & Age,ARVN9FZ1187FB393F1,0.760343237,SOTEFFR12A8C144765,207.697,0.2,0.0629,134.734,rock,63,1,1,0,A Dustland Fairytale,2008
0.392747311,ARRSIQ11187B98F216,Kevin Max,,0,0.901,1.70404,1,0.33016,219.01016,2.339,0.599464763,9,0.493,34.05349,"LOS ANGELES, CALIFORNIA",-118.24532,-6.968,1,0.519,479760,Crashing Gates,AR8C10W1187B9A7FD3,0.595926916,SONZEZC12A8C14580B,202.548,0.168,0.33016,88.002,ccm,66,0.965021377,4,0.331,Baby_ I'm Your Man,2008
0.427914247,ARGMXQW1187FB54C34,Eliane Elias,brazilian,1,0.068,2.90946,0.675,0.14772,251.42812,0.071,0.669726188,7,0.391,-23.56287,"Sao Paulo, Brazil",-46.65466,-12.009,1,0.319,322532,Bossa Nova Stories,ARCXKY91187B9ACA99,0.43483809,SOPHYIS12AAF3B35A3,237.598,0.228,0.14772,86.091,brazilian jazz,8,1,5,0.551,The More I See You,2009
0.566971566,ARDF8K01187FB37200,Wolfmother,rock and indie,1,0.08,1.31008,0,0.22523,212.37506,0.868,0.79225559,4,0.372,37.15735675,"Sydney, Australia",-63.93335787,-5.931,0,0.207,722546,White Feather,AR6G4V01187B9AD086,,SOCHXAE12AF72A25D6,209.438,0.895,0.08957,110.745,stoner metal,18,0.999931453,4,1,White Feather,2009
0.273453727,ARIOSKN1257509BCE1,Cama,,0,0.718,0.27702,0.718,0.27702,210.36363,0.364,0.406187449,1,0.645,37.15735675,Not available,-63.93335787,-5.904,0,0.683,329135,In this Life,ARCDQS71187FB403FA,,SOBUWPY12A8C1446C0,201.497,0.772,0.08387,155.074,los angeles,15,0.845881025,1,0,In This Life,2009
0.574274731,ARMQHX71187B9890D3,Mastodon,heavy metal,2,0.02,0.80159,0.385,0.29973,654.28853,3.048,0.780461749,7,0.539,37.15735675,"Atlanta, GA",-63.93335787,-5.884,0,0.617,538734,Crack The Skye,ARMAC4T1187FB3FA4C,0.626612803,SOHHANU12A58A77C66,638.462,0.351,0.29973,118.433,alternative metal,49,0.999863626,4,0.802,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),2009
0.426944256,ARA0H5U1187FB47949,2-4 Grooves feat. Reki D.,,0,0.041,1.15739,0.72,0.69791,203.83302,2.067,0.622829997,4,0.648,37.15735675,Not available,-63.93335787,-7.661,0,0.629,763206,Relax,ARP3NG91187B9BA190,,SOKPHVH12AB0187460,195.117,0.301,0.69791,126.941,vocal house,5,0.93474553,4,1,Relax,2009
0.389535576,AR567PN1187FB4B4F2,Moss,,0,0.432,1.64757,0.153,0.3732,329.35138,0,0.602555589,2,0.144,37.15735675,Not available,-63.93335787,-7.672,1,0.287,737947,Never Be Scared / Don't Be A Hero,AR3XD8U1187FB3BB76,0.570850642,SONNOCP12A8C145220,316.883,0.296,0.05381,111.079,future jazz,16,0.906283576,4,0.599,Silent Hill,2009
0.467133519,ARED2DG1187FB3CB4D,Tantric,,0,0.689,0.14825,0.689,0.14825,177.24036,0.107,0.720808698,2,0.796,37.15735675,Not available,-63.93335787,-1.843,1,0.732,570488,Mind Control,AR3FOK11187FB3F4EE,0.447135796,SOLKTEK12AB018BE1A,171.404,0.727,0.14825,106.698,post-grunge,101,1,1,0.792,Walk Away,2009
0.344814469,ARQDYV0119B866800F,Gertrudis,,0,0.056,1.24011,0.564,0.63239,106.52689,4.104,0.444926413,9,0,37.15735675,Not available,-63.93335787,-12.385,0,0,448373,500,ARG17O11187FB4A8DA,0.323112121,SOQPPKZ12A58A7B1EC,106.527,0.155,0.34167,97.76,big beat,11,0.956568016,4,0.832,Intro,2009
0.345063467,AREJO121187B995676,Taint,,0,0.382,0.69115,0.085,0.69115,281.46893,0.357,0.560882279,1,0.346,37.15735675,Not available,-63.93335787,-4.583,0,0.361,244757,Secrets & Lies,AR00QV61187B99E1B2,0.425124658,SONMGHJ12A8C137426,275.725,0.42,0.37772,92.044,power electronics,1,1,3,1,Hex Breaker,2009
0.464517526,ARJ9B1V1187FB4DD1F,Kid Sister,soul and reggae,1,0.09,0.46686,0.81,0.03482,277.2371,0,0.749395045,11,0.151,37.15735675,Chicago IL,-63.93335787,-3.573,0,0.368,814253,Ultraviolet,ARB8BJE1187FB538D6,0.573019828,SOFDHHB12AB0187788,272.881,0.564,0.03482,140.026,hip house,4,0.882638133,4,0.085,Daydreaming [Jakwob Remix],2009
0.516963731,ARYF20K1187B9B76BD,George Lopez,,0,0.089,1.10415,0.499,0.30652,345.23383,0,0.668020249,4,0.604,37.15735675,"ORANGE, California",-63.93335787,-8.832,1,0.383,679314,Tall_ Dark & Chicano,AR9PHBE1187B9A4C5A,,SOOWWPQ12AB018E4B7,341.455,0.841,0.30652,75.467,california,7,1,5,0.724,Only For The Young,2009
0.450779891,ARFFDZU1187FB50682,Alan Silvestri,american,1,0.166,0.3209,0,0.3209,504.05832,0,0.629301806,8,0.087,40.71455,"New York, NY",-74.00712,-10.586,1,0.246,538812,G.I. JOE,ARU52PB1187FB58E46,0.301681757,SOKCFEJ12AB017BE83,497.348,0.389,0.12774,154.172,country rock,82,0.939105287,4,0.198,The Joes Mobilize,2009
0.405618982,ARQDWBG1187B9891D7,Zeromancer,industrial rock,1,0.126,1.76462,0,1.09463,362.31791,3.065,0.644519692,2,0.674,37.15735675,Not available,-63.93335787,-6.762,1,0.583,522008,Sinners International,AR7MC4I1187FB50B54,0.675696807,SOSQIQU12A8C143A53,350.372,0.112,0.75922,90.027,industrial rock,3,0.855788212,4,0.97,Ammonite,2009
0.435144672,AR6GJDZ1187B991E46,KALIMBA,rock,1,0.599,0.42579,0.649,0.42579,352.67873,0,0.697887822,0,0.558,19.4319,"Mexico City, Mexico",-99.13285,-6.282,1,0.504,662932,Amar y Querer (Homenaje a Las Grandes Canciones),ARDI4G31187B98A28E,0.450762242,SOZBOLJ12AB018B0EC,344.213,0.285,0.16535,80.484,death core,18,0.922358594,4,0.497,VolcA!n,2009
